,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
0,20210104,10:00:00,5232.0,5252.0,5206.0,5244.0,184576
1,20210104,11:00:00,5244.0,5273.5,5227.5,5268.0,117414
2,20210104,12:00:00,5269.0,5274.5,5248.0,5255.5,54578
3,20210104,13:00:00,5256.0,5262.0,5237.0,5240.0,39899
4,20210104,14:00:00,5240.0,5245.0,5225.5,5238.0,40555
5,20210104,15:00:00,5239.0,5240.5,5216.0,5228.0,39090
6,20210104,16:00:00,5226.5,5255.5,5225.0,5245.5,61067
7,20210104,17:00:00,5246.5,5249.5,5230.0,5243.5,59051
8,20210104,18:00:00,5246.0,5248.0,5227.5,5243.5,72537
9,20210104,19:00:00,5236.0,5236.0,5200.5,5209.0,39297
10,20210104,20:00:00,5208.0,5215.0,5186.5,5204.5,26288
11,20210104,21:00:00,5203.5,5224.5,5203.0,5219.0,13147
12,20210104,22:00:00,5220.5,5222.0,5210.5,5217.0,6076
13,20210104,23:00:00,5216.5,5218.5,5206.5,5212.5,19451
14,20210105,10:00:00,5210.0,5232.0,5184.0,5193.5,95872
15,20210105,11:00:00,5196.5,5247.0,5180.0,5245.5,113200
16,20210105,12:00:00,5244.5,5263.5,5236.5,5252.0,74731
17,20210105,13:00:00,5254.0,5260.0,5239.0,5246.5,42832
18,20210105,14:00:00,5246.5,5252.0,5230.0,5233.5,58936
19,20210105,15:00:00,5234.0,5250.5,5229.5,5249.5,50523
20,20210105,16:00:00,5250.0,5253.0,5241.0,5245.0,46651
21,20210105,17:00:00,5244.5,5307.0,5239.5,5307.0,238001
22,20210105,18:00:00,5307.0,5336.0,5300.0,5311.0,258467
23,20210105,19:00:00,5325.5,5355.5,5294.5,5333.5,102213
24,20210105,20:00:00,5334.0,5345.0,5333.0,5342.0,25670
25,20210105,21:00:00,5340.5,5353.5,5340.5,5353.0,32659
26,20210105,22:00:00,5353.0,5353.5,5349.0,5349.5,14409
27,20210105,23:00:00,5349.5,5359.0,5346.0,5358.5,23961
28,20210106,10:00:00,5375.0,5396.0,5344.5,5351.0,161117
29,20210106,11:00:00,5351.0,5383.5,5310.0,5317.0,213469
30,20210106,12:00:00,5317.0,5349.0,5304.0,5349.0,84195
31,20210106,13:00:00,5349.0,5401.0,5345.5,5377.0,227148
32,20210106,14:00:00,5377.0,5393.5,5363.0,5378.5,65824
33,20210106,15:00:00,5376.0,5389.5,5352.0,5353.0,96309
34,20210106,16:00:00,5352.5,5384.0,5350.0,5377.5,113974
35,20210106,17:00:00,5378.0,5395.0,5372.0,5384.0,177507
36,20210106,18:00:00,5384.0,5395.0,5377.0,5395.0,126596
37,20210106,19:00:00,5395.0,5398.0,5381.5,5382.5,17710
38,20210106,20:00:00,5382.5,5388.5,5374.5,5386.5,13968
39,20210106,21:00:00,5386.5,5399.5,5385.0,5399.0,24080
40,20210106,22:00:00,5399.0,5400.0,5366.5,5373.0,46253
41,20210106,23:00:00,5373.5,5380.5,5367.5,5376.5,25321
42,20210108,10:00:00,5439.5,5504.0,5425.0,5495.5,367934
43,20210108,11:00:00,5495.5,5530.0,5484.0,5496.0,233077
44,20210108,12:00:00,5496.0,5508.0,5480.5,5483.5,136297
45,20210108,13:00:00,5483.5,5490.5,5474.0,5482.5,100539
46,20210108,14:00:00,5482.5,5505.0,5469.0,5503.0,121371
47,20210108,15:00:00,5503.0,5523.5,5498.5,5504.5,152654
48,20210108,16:00:00,5504.5,5538.5,5504.5,5537.0,248153
49,20210108,17:00:00,5537.0,5554.0,5527.0,5540.0,221923
50,20210108,18:00:00,5540.0,5555.0,5521.0,5521.0,356830
51,20210108,19:00:00,5527.0,5533.0,5520.5,5524.5,30476
52,20210108,20:00:00,5524.0,5529.5,5521.0,5526.5,9970
53,20210108,21:00:00,5528.5,5532.0,5520.0,5527.0,24166
54,20210108,22:00:00,5529.5,5551.0,5526.0,5546.5,31866
55,20210108,23:00:00,5546.5,5557.5,5546.0,5556.5,27261
56,20210111,10:00:00,5510.5,5514.0,5451.0,5510.5,237089
57,20210111,11:00:00,5510.0,5628.5,5507.5,5624.5,339239
58,20210111,12:00:00,5624.5,5639.0,5568.0,5588.5,213372
59,20210111,13:00:00,5587.0,5605.0,5572.5,5599.5,120674
60,20210111,14:00:00,5598.5,5602.5,5578.0,5578.0,84183
61,20210111,15:00:00,5578.0,5598.5,5575.0,5594.5,120840
62,20210111,16:00:00,5594.5,5594.5,5533.5,5566.5,430725
63,20210111,17:00:00,5566.5,5605.0,5544.5,5604.0,260500
64,20210111,18:00:00,5604.5,5611.5,5591.5,5600.0,166703
65,20210111,19:00:00,5600.0,5615.5,5582.0,5599.5,29168
66,20210111,20:00:00,5599.5,5600.0,5592.0,5596.5,8988
67,20210111,21:00:00,5596.5,5600.0,5585.0,5595.5,12757
68,20210111,22:00:00,5596.0,5600.0,5591.0,5595.0,8270
69,20210111,23:00:00,5597.0,5601.5,5593.0,5599.0,13434
70,20210112,10:00:00,5618.0,5695.0,5615.0,5667.0,292630
71,20210112,11:00:00,5667.0,5699.5,5651.5,5682.5,208460
72,20210112,12:00:00,5683.5,5708.5,5673.5,5688.5,167576
73,20210112,13:00:00,5689.0,5707.5,5682.0,5695.0,82855
74,20210112,14:00:00,5695.0,5709.0,5676.0,5697.0,117194
75,20210112,15:00:00,5697.0,5713.5,5681.5,5706.0,154828
76,20210112,16:00:00,5705.5,5711.0,5670.0,5680.0,149721
77,20210112,17:00:00,5680.0,5696.0,5660.0,5671.5,272203
78,20210112,18:00:00,5671.0,5708.0,5667.0,5705.0,193264
79,20210112,19:00:00,5699.5,5707.0,5687.5,5705.0,34788
80,20210112,20:00:00,5703.5,5707.5,5689.0,5702.0,22839
81,20210112,21:00:00,5702.0,5703.5,5687.5,5698.5,17867
82,20210112,22:00:00,5699.5,5711.5,5695.0,5705.5,11408
83,20210112,23:00:00,5707.5,5724.5,5706.5,5721.0,20791
84,20210113,10:00:00,5754.0,5827.0,5745.5,5781.5,309885
85,20210113,11:00:00,5781.5,5795.5,5762.5,5762.5,139439
86,20210113,12:00:00,5763.5,5788.0,5746.0,5777.0,111524
87,20210113,13:00:00,5778.0,5789.0,5716.5,5723.0,189022
88,20210113,14:00:00,5725.5,5765.5,5713.0,5760.5,230547
89,20210113,15:00:00,5761.5,5768.0,5718.0,5730.0,129161
90,20210113,16:00:00,5730.0,5754.0,5727.5,5751.0,107405
91,20210113,17:00:00,5751.0,5759.5,5706.0,5734.5,312518
92,20210113,18:00:00,5733.5,5787.0,5728.5,5787.0,387798
93,20210113,19:00:00,5785.0,5792.0,5767.0,5773.5,58546
94,20210113,20:00:00,5773.5,5777.5,5761.0,5772.0,15612
95,20210113,21:00:00,5773.0,5783.0,5769.5,5778.5,10624
96,20210113,22:00:00,5778.5,5793.0,5770.0,5774.0,22237
97,20210113,23:00:00,5773.5,5777.0,5750.0,5755.0,17506
98,20210114,10:00:00,5752.0,5837.0,5715.0,5827.5,300577
99,20210114,11:00:00,5826.0,5869.5,5805.5,5854.0,303875
100,20210114,12:00:00,5853.5,5870.0,5830.5,5853.5,164921
101,20210114,13:00:00,5854.0,5911.5,5848.0,5878.5,264297
102,20210114,14:00:00,5877.5,5899.0,5864.0,5894.5,109858
103,20210114,15:00:00,5895.0,5957.5,5888.0,5905.0,363849
104,20210114,16:00:00,5907.0,5913.5,5865.5,5875.0,114963
105,20210114,17:00:00,5874.5,5915.0,5874.0,5905.0,181239
106,20210114,18:00:00,5905.0,5911.0,5877.0,5907.5,167526
107,20210114,19:00:00,5901.0,5912.5,5887.0,5899.5,19907
108,20210114,20:00:00,5899.0,5920.0,5896.0,5920.0,23621
109,20210114,21:00:00,5920.0,5927.0,5917.0,5919.5,20191
110,20210114,22:00:00,5919.5,5929.0,5917.0,5928.5,20414
111,20210114,23:00:00,5928.5,5950.5,5928.5,5937.0,50494
112,20210115,10:00:00,5889.5,5914.0,5872.0,5898.5,162534
113,20210115,11:00:00,5898.5,5993.5,5898.5,5948.5,383810
114,20210115,12:00:00,5948.0,5995.0,5929.5,5978.5,165819
115,20210115,13:00:00,5977.0,5977.5,5919.5,5941.0,171492
116,20210115,14:00:00,5943.0,5945.0,5905.5,5931.0,138411
117,20210115,15:00:00,5931.0,5939.0,5905.5,5921.0,109180
118,20210115,16:00:00,5919.5,5925.5,5878.5,5906.5,127251
119,20210115,17:00:00,5909.0,5951.5,5893.0,5938.5,120767
120,20210115,18:00:00,5938.5,5942.5,5871.0,5900.0,391674
121,20210115,19:00:00,5890.0,5915.0,5852.0,5880.5,51610
122,20210115,20:00:00,5880.5,5884.0,5857.0,5873.0,23237
123,20210115,21:00:00,5875.5,5896.0,5871.0,5891.5,13321
124,20210115,22:00:00,5894.0,5910.0,5877.0,5881.0,25147
125,20210115,23:00:00,5882.5,5906.5,5871.0,5888.5,30373
126,20210118,10:00:00,5863.5,5863.5,5810.0,5815.5,214140
127,20210118,11:00:00,5815.5,5865.0,5802.5,5838.5,366316
128,20210118,12:00:00,5840.0,5886.0,5833.0,5870.0,213135
129,20210118,13:00:00,5869.0,5886.0,5865.0,5884.5,83515
130,20210118,14:00:00,5883.5,5902.0,5871.5,5885.5,82519
131,20210118,15:00:00,5888.0,5894.5,5857.5,5861.5,65588
132,20210118,16:00:00,5863.0,5898.0,5857.5,5877.5,64544
133,20210118,17:00:00,5877.5,5882.0,5862.5,5874.5,55979
134,20210118,18:00:00,5874.0,5890.5,5867.5,5877.0,135954
135,20210118,19:00:00,5873.0,5885.0,5865.5,5883.5,8298
136,20210118,20:00:00,5883.0,5883.5,5870.0,5874.0,3816
137,20210118,21:00:00,5874.0,5878.0,5869.0,5870.0,5919
138,20210118,22:00:00,5869.5,5874.5,5869.5,5873.5,2373
139,20210118,23:00:00,5873.5,5879.5,5870.5,5873.0,4648
140,20210119,10:00:00,5912.0,5950.0,5901.0,5913.5,143565
141,20210119,11:00:00,5914.5,5968.0,5909.0,5923.0,197366
142,20210119,12:00:00,5923.0,5938.0,5891.0,5917.5,120990
143,20210119,13:00:00,5917.5,5924.5,5893.0,5910.0,59978
144,20210119,14:00:00,5909.0,5927.0,5900.5,5914.5,64443
145,20210119,15:00:00,5916.5,5939.5,5902.0,5927.5,103531
146,20210119,16:00:00,5927.5,5937.5,5905.0,5911.0,89542
147,20210119,17:00:00,5908.0,5929.5,5899.0,5913.0,125985
148,20210119,18:00:00,5911.5,5918.5,5879.0,5883.0,223155
149,20210119,19:00:00,5885.0,5894.0,5858.0,5872.0,48925
150,20210119,20:00:00,5874.5,5874.5,5861.0,5870.5,14841
151,20210119,21:00:00,5870.5,5872.0,5854.0,5863.0,24088
152,20210119,22:00:00,5865.0,5888.0,5862.0,5881.5,17733
153,20210119,23:00:00,5882.5,5892.0,5877.5,5892.0,8817
154,20210120,10:00:00,5907.0,5935.0,5898.0,5915.5,83647
155,20210120,11:00:00,5916.5,5962.0,5913.0,5943.5,226499
156,20210120,12:00:00,5943.5,5945.5,5910.0,5917.5,48747
157,20210120,13:00:00,5917.0,5925.0,5912.5,5919.0,49178
158,20210120,14:00:00,5918.5,5929.0,5893.5,5902.5,69704
159,20210120,15:00:00,5902.5,5905.0,5875.0,5876.5,50835
160,20210120,16:00:00,5876.0,5905.0,5866.5,5903.0,90406
161,20210120,17:00:00,5903.0,5915.0,5865.0,5870.5,126110
162,20210120,18:00:00,5870.0,5886.5,5864.5,5864.5,145692
163,20210120,19:00:00,5860.0,5864.5,5843.0,5853.0,35598
164,20210120,20:00:00,5855.0,5865.0,5850.0,5860.5,12604
165,20210120,21:00:00,5860.0,5863.5,5857.5,5863.0,8317
166,20210120,22:00:00,5863.0,5872.5,5859.5,5871.5,6278
167,20210120,23:00:00,5870.5,5874.5,5859.0,5864.0,12351
168,20210121,10:00:00,5884.0,5921.5,5873.5,5890.0,141267
169,20210121,11:00:00,5890.5,5897.5,5740.5,5763.5,549826
170,20210121,12:00:00,5761.5,5786.5,5750.0,5774.5,177400
171,20210121,13:00:00,5774.5,5789.0,5755.0,5764.5,123628
172,20210121,14:00:00,5765.5,5768.0,5710.0,5729.5,145889
173,20210121,15:00:00,5729.0,5762.0,5712.5,5758.5,155204
174,20210121,16:00:00,5758.0,5768.0,5730.5,5745.5,96214
175,20210121,17:00:00,5745.0,5777.0,5745.0,5760.0,206833
176,20210121,18:00:00,5760.0,5768.5,5746.0,5767.5,164071
177,20210121,19:00:00,5767.5,5783.0,5764.0,5774.5,22545
178,20210121,20:00:00,5774.5,5790.0,5770.0,5782.5,15530
179,20210121,21:00:00,5783.5,5783.5,5772.0,5773.5,5516
180,20210121,22:00:00,5775.0,5784.5,5771.5,5782.5,9511
181,20210121,23:00:00,5782.5,5787.0,5765.0,5771.0,18466
182,20210122,10:00:00,5705.0,5716.5,5680.5,5698.0,187660
183,20210122,11:00:00,5698.0,5736.0,5626.0,5673.5,352981
184,20210122,12:00:00,5672.5,5712.0,5672.5,5690.5,226515
185,20210122,13:00:00,5691.5,5720.0,5688.5,5702.0,147385
186,20210122,14:00:00,5702.5,5725.0,5668.0,5722.0,125857
187,20210122,15:00:00,5722.0,5736.0,5706.5,5717.5,71997
188,20210122,16:00:00,5717.5,5726.0,5689.5,5723.5,86754
189,20210122,17:00:00,5724.5,5787.0,5721.5,5759.5,177074
190,20210122,18:00:00,5761.0,5782.0,5725.0,5729.0,181016
191,20210122,19:00:00,5733.5,5747.5,5715.0,5740.5,34082
192,20210122,20:00:00,5740.5,5747.5,5730.0,5735.5,10010
193,20210122,21:00:00,5735.5,5753.0,5735.0,5745.5,11706
194,20210122,22:00:00,5746.5,5750.0,5740.0,5742.0,7904
195,20210122,23:00:00,5742.0,5743.5,5735.0,5740.5,11567
196,20210125,10:00:00,5752.5,5797.5,5745.0,5764.5,123914
197,20210125,11:00:00,5762.0,5762.0,5689.0,5725.0,207492
198,20210125,12:00:00,5724.0,5747.0,5718.0,5742.5,64343
199,20210125,13:00:00,5740.0,5753.5,5721.0,5743.5,79319
200,20210125,14:00:00,5741.5,5748.0,5706.0,5708.0,78246
201,20210125,15:00:00,5708.0,5757.0,5705.0,5741.5,133265
202,20210125,16:00:00,5740.0,5742.5,5675.0,5704.0,227918
203,20210125,17:00:00,5704.5,5712.0,5680.0,5698.5,144863
204,20210125,18:00:00,5698.5,5733.5,5695.5,5728.5,175244
205,20210125,19:00:00,5692.5,5701.5,5676.0,5699.0,49412
206,20210125,20:00:00,5699.5,5704.0,5690.0,5701.5,11993
207,20210125,21:00:00,5699.5,5720.5,5699.5,5715.5,5873
208,20210125,22:00:00,5715.5,5727.5,5710.0,5724.0,9594
209,20210125,23:00:00,5724.0,5733.5,5717.5,5722.0,8582
210,20210126,10:00:00,5681.0,5703.5,5643.5,5648.0,115211
211,20210126,11:00:00,5648.0,5683.0,5628.5,5650.0,304629
212,20210126,12:00:00,5652.0,5669.5,5635.0,5649.0,162370
213,20210126,13:00:00,5648.0,5649.0,5611.0,5624.0,179021
214,20210126,14:00:00,5624.0,5643.0,5618.0,5622.0,92039
215,20210126,15:00:00,5621.0,5631.0,5608.5,5612.0,103039
216,20210126,16:00:00,5611.5,5634.5,5598.0,5618.5,119041
217,20210126,17:00:00,5618.5,5625.0,5553.0,5577.0,265853
218,20210126,18:00:00,5577.0,5607.5,5560.5,5590.0,231896
219,20210126,19:00:00,5590.0,5611.0,5579.0,5594.5,19714
220,20210126,20:00:00,5595.5,5600.0,5594.0,5599.0,6962
221,20210126,21:00:00,5599.5,5603.5,5599.0,5600.0,3617
222,20210126,22:00:00,5601.5,5607.0,5593.0,5597.5,9073
223,20210126,23:00:00,5599.0,5601.5,5585.0,5595.5,9210
224,20210127,10:00:00,5610.5,5631.0,5605.0,5606.0,126565
225,20210127,11:00:00,5606.0,5614.5,5540.0,5551.5,237118
226,20210127,12:00:00,5550.5,5588.5,5546.0,5567.0,145405
227,20210127,13:00:00,5567.0,5570.0,5541.0,5549.0,91321
228,20210127,14:00:00,5550.5,5563.0,5518.5,5530.0,177340
229,20210127,15:00:00,5529.5,5544.0,5518.0,5531.5,105510
230,20210127,16:00:00,5531.0,5565.0,5524.0,5525.5,101833
231,20210127,17:00:00,5525.5,5536.5,5484.5,5485.0,279184
232,20210127,18:00:00,5486.0,5524.0,5484.0,5500.5,369189
233,20210127,19:00:00,5515.0,5527.0,5509.0,5513.5,22579
234,20210127,20:00:00,5513.5,5522.0,5505.5,5520.0,13271
235,20210127,21:00:00,5519.5,5527.0,5515.0,5525.5,9653
236,20210127,22:00:00,5526.0,5534.0,5512.5,5515.0,10094
